MMI_DRUG_ID;SCD_RXCUI
54804347;198051
54863119;311878
54991214;349409
54804349;749206
50466401;1368954
54804359;1422086
54909480;1871444
54909480;891893
54811897;348805
54956598;197361
54961415;722116
54804360;1422093
54961436;722116
54953638;483440
54961438;722122
54990986;730866
54804361;1422096
54804362;1422099
50467701;978944
35602203;240707
54961442;643066
55004452;314119
54991205;200095
54991003;349406
52823801;284989
35602401;284205
54992205;311975
55022329;617310
52824201;996561
54921764;200096
54904190;630734
52824901;606726
52825001;606730
54909482;891874
54965619;1232082
55006763;308867
54961452;349199
54991220;313002
54961612;1788947
50477701;665033
52825101;606726
54904433;205305
35603901;313525
52825201;606730
52825301;197313
35604201;284207
35605601;2532163
35605601;248642
54961462;665019
54991206;897021
54991206;897026
52825501;198371
54804560;749206
52826401;606726
54904206;2049671
35606501;199511
52826501;606730
54953618;483448
54961664;855633
52826601;248420
54988724;845127
54988724;799054
54988713;845129
54988713;799056
50481301;199318
54961679;577315
54904432;205304
54961680;577317
50491701;282401
54904365;721794
54904365;845032
54904428;351172
54991422;205304
54928652;205305
54988692;845128
54988692;799055
54804571;749206
54961600;865154
54961601;865155
54991212;349407
54991111;351256
54904388;996571
54999656;311289
54991131;204508
50496001;833532
54991137;1244214
54966444;1244214
55008451;749206
54961484;854856
52832601;205284
52833001;205285
50496501;1010033
54961583;403943
55002737;898715
52833601;606726
54961501;1649493
54991203;197797
54904387;996752
54961603;865159
54904386;996561
54904434;1919088
35607101;199318
52834101;606730
54937613;1232086
54991223;313002
50496601;1010671
35607501;250943
54991250;617312
54986032;199224
55003922;855812
54804979;2200175
54804979;596930
35610401;252487
54904462;860805
54961529;848135
55026158;197931
52837301;349480
50496801;1010671
54974261;205285
54805000;578325
54991251;617310
54991252;617311
54966647;349208
35613101;1801279
35613101;848943
54991253;259255
35613401;427111
54973513;310431
54922485;314072
54812082;1099691
35616101;1116927
54961669;1010604
52845201;197512
54940145;309362
35617101;197516
55044136;606730
35617301;199511
54953769;483438
54953260;349556
55013432;857224
54961552;349483
54951069;313566
54961557;197805
54942824;860107
54804987;312199
54804726;197511
54937676;1147334
54904536;1356557
54904538;1356570
55006018;313210
54988678;199058
54991531;1649493
54961625;1363493
35618201;247451
54961613;1788947
54805001;578330
54991538;403957
52856901;865155
54811641;200060
54904539;1356574
52857001;198371
54961614;1788947
54904540;1356578
54904541;1356582
52857901;310015
54904542;1356586
52860901;389221
54991555;1868018
54539301;1243012
54539401;1243004
54805002;802749
55003906;1490065
54953647;483440
54542501;249357
54904568;996752
55007334;104481
50508301;242297
54962685;577127
54797268;200345
54543001;240707
54964224;746645
54804774;309309
35619301;349420
54544001;403943
35619901;311237
54546601;996561
35620001;311237
54546701;996752
54986046;2619683
54986046;153444
54961864;999991
54904585;2123194
54904585;402019
54961874;999991
52865201;314119
52865401;311975
50512701;242297
50513801;1244611
50513901;1244611
54961895;999967
52865901;1148810
52865901;1148809
54547901;313002
52866301;1148797
52866301;1148798
54548301;349420
54958364;596926
54958364;2200168
54962688;483448
54905099;597850
54958378;2200178
54958378;616402
52866701;1148801
52866701;1148800
54905121;608328
54804804;749206
52867101;1148803
52867101;1148804
54991572;1607792
54910264;859052
54991573;582671
54905085;199422
54953284;476349
55007881;903857
54939631;309362
54550601;978010
52867401;1148807
52867401;1148806
54991597;2055760
54961925;861375
54551001;485496
54992103;1012895
54918827;153823
54905078;805464
54991602;1488569
54962677;314072
54992086;311724
54918836;577776
54804846;749206
54951058;313566
54904737;730872
54963227;314229
55014550;310132
54963228;314229
54942165;241975
35630801;153515
54952233;1091839
54961926;1000001
54992049;199689
54995464;310592
54552201;864675
54804980;596934
54804980;2200181
55026801;607573
54804907;403943
54554701;865155
54943716;485471
54992107;1012895
50527401;197553
50527401;835894
54961951;312076
54989264;313209
54992082;1012895
54948226;836489
54948226;849561
54994470;2532318
54992090;1012895
54991666;1356570
54905076;833528
54804988;312199
54962683;483440
50527601;205168
50527601;835925
54905096;314285
54905079;199592
54555301;312829
54904823;351257
54555501;312830
54904828;484814
35632701;314230
50527901;241834
50527901;328160
54804989;312199
54804990;312199
35633101;861064
52870301;905158
54998839;749206
54905098;403967
54992110;996752
54999641;283475
54961977;999967
54992108;996561
50528001;835886
50528001;309632
54991688;996571
54555801;312831
54904840;730866
54968219;1244611
55017477;427111
54805541;577127
54555901;312832
54950302;809996
54805557;1191138
54556001;314211
54805141;351257
54905097;403966
54904878;283504
54969128;744842
54904879;730869
52902001;199119
54918832;153823
52902101;198051
54968262;349420
52902201;200329
54953025;105331
52902701;198051
54805527;199119
54968255;349420
54556201;199318
35641801;200327
35641901;200328
54958860;242679
54816831;979464
54989967;844900
54805533;205305
54945961;314285
54805187;749206
54951064;313566
54805195;351257
55025187;1291306
54904920;1492744
54557301;854905
54805544;483448
52906201;242297
54933979;283317
54557501;854901
52907701;197553
52907701;835894
54559201;392634
52907901;835925
52907901;205168
54904964;1721581
52908201;328160
52908201;241834
54560902;996561
54560904;996752
54560901;996571
54561101;996561
55000863;199247
54991426;205304
54561401;996752
54805546;1193331
54948301;429662
54905017;2197884
54805539;483440
54992087;1012895
54805528;198051
54905031;1314763
54562301;1363493
54562501;996561
54905033;1721565
54991797;205328
54962033;310965
54991798;858733
54991803;1873983
54953622;483448
54953745;483450
50542301;283406
54905138;1095712
54905138;1095716
50542401;283407
54905315;484814
50542501;283485
35647401;403943
50543101;387013
54805239;351256
54566101;863664
50546701;197805
54566201;284201
35650101;1116927
54962061;999986
54566301;351134
54905335;2123194
54905335;402019
54805545;483450
54805508;197411
54566601;403908
54992095;978006
52913301;309362
52913601;205284
52913801;205285
52914701;1191138
52914801;1191138
50546901;198440
35655301;141936
54992111;313195
54970614;199703
54962686;483442
54961769;314008
54566801;578044
54931977;104894
54931981;312087
54567001;392634
54944199;198232
54956585;1806382
54956585;310433
54567901;309696
54992089;2045491
54905343;402019
54905343;2123194
54568001;312075
54905344;403957
54991867;1488574
54954288;1546888
54905348;2123194
54905348;402019
54955771;2200181
54955771;596934
54991894;1607784
54805300;730869
54950284;809987
54805322;1492744
54805332;351256
54805529;200329
54805340;200064
54805538;483438
54962113;999996
54962684;483446
54992060;310132
54570101;248420
54822285;432400
54986851;2122519
54992062;1601380
54992064;1601388
54992065;198232
50555201;309594
54960306;2123194
54960306;402019
54985024;153777
54944164;388519
54570401;199206
54805543;483444
50555702;348805
54992066;310132
54992083;311723
35687201;311372
54992100;248708
54992100;844741
54906034;477130
54575001;979485
50555701;310230
54962687;483444
54576201;199206
54905368;403957
35687301;311372
54905378;403957
54966699;349472
54576301;240912
35693801;199820
50555703;348804
54581001;310261
50556201;387013
54972986;2123194
54972986;402019
54582901;199206
50556801;1037179
50556901;1723476
35694001;199487
35694101;199488
54969074;1433873
54962155;1000001
55009433;312645
54805542;483442
35694601;863758
54992067;2288406
54992008;1488569
54962689;483450
54992069;389221
35695001;349199
54992119;810000
35695101;349201
54805421;1492732
55009506;996097
54992120;809987
54586701;199206
54992122;809996
54962681;483438
54587301;200094
55026728;310014
54905381;2123194
54905381;402019
54992121;809992
54587601;200095
54805547;1492740
54905385;2123194
54905385;402019
54587901;200096
54905388;2123194
54905388;402019
54805548;1492744
54588201;799055
54588201;845128
54588401;845129
54588401;799056
54954295;1546888
54905405;402019
54905405;2123194
54805540;483446
54962228;999991
54905410;484814
54905411;484814
54944415;904932
54992237;582671
54588501;845127
54588501;799054
54989896;1551782
54971891;1310525
54940139;309362
54962751;861370
54992655;1422099
50568101;260243
54905440;753405
54953286;476349
35699701;311372
54905448;349251
54805613;608328
55009509;996097
54588801;199206
54589501;845507
54805614;483442
54805616;483448
54590901;199206
54905460;484814
54963192;284207
54992675;616289
54805617;483450
54974747;433844
54974747;250529
54805618;483438
54992654;1422096
54805619;483440
54805620;483446
54805621;577127
54962295;999986
54805622;483444
54905463;2123194
54905463;402019
35700501;198048
54992663;197319
35700601;198050
54956572;310432
54985094;310015
54962311;999996
50573801;313002
35703001;311372
35703901;904431
54962316;1000001
54905479;402019
54905479;2123194
50573901;313002
54806103;200032
54997293;240758
54962337;999967
54969072;1433873
54905480;403957
54992278;197805
35706801;855642
54592001;636361
54592001;389166
54806062;855332
54992652;1422086
54992290;1940703
54992305;307650
35707001;2619683
35707001;153444
54906032;283316
54905488;484814
54905491;2123194
54905491;402019
54960307;2123194
54960307;402019
54592501;260243
54905496;484814
50574101;313002
54905522;402019
54905522;2123194
35708501;429199
35708601;348428
50574201;313002
54992328;403884
54986807;722126
54905537;403957
54992664;197320
50574301;313002
35712401;311369
54953816;483444
54992345;245417
54950270;810000
55007884;903857
54992356;643066
35715901;310406
35715901;360507
35716401;200194
52931601;1359126
35717701;311372
50574501;313002
52934501;250418
55019077;1114198
54905568;402019
54905568;2123194
54988273;283316
54969117;744842
52943501;351264
54599601;1482525
52943601;351265
54962419;2174387
52944601;205284
54942208;977427
54953620;483448
50574601;313002
54992371;313195
54806097;1998462
54806097;402131
55019878;861200
52944701;205285
54992384;313566
52946701;104894
54962427;898715
52946901;312087
55003967;284989
54992653;1422093
54999628;577033
55026735;310014
54806099;242461
54962457;999996
54992623;1099691
52955601;855172
50574701;313002
54936862;848131
54962466;999991
54952238;1091839
54905590;2123194
54905590;402019
35727601;389135
55003909;1490065
54988353;199734
54992667;616279
54992624;1723476
54992651;901047
54936854;848145
50574801;313002
54992674;616285
52963701;198440
54992625;388080
35731401;197805
35731901;197511
50575001;313002
54992650;313195
54962473;999986
54905619;311975
54605401;197805
54905635;484814
52965101;198371
35732001;309309
54905644;484814
54806086;200033
50575101;313002
54806104;200033
55007888;903857
52965301;198371
54992585;749206
35732101;197512
52966201;895670
52966201;828287
54905682;314119
54806085;200032
50575201;313002
54806096;1998460
54806096;349547
54906033;283317
54905695;484814
54962497;999986
35737701;197628
50575301;313002
54613401;314072
54973480;389221
55003898;1490065
54950117;1727479
54614001;392634
54992741;810000
54953584;483442
54992742;809987
52968901;979464
54806095;1998454
54806095;349490
54962500;999996
54905749;432400
54905912;597850
52969101;876524
54992743;809992
35742501;311679
54992744;809996
50575401;313002
52969301;876514
35743301;197511
52969801;876529
35743401;309309
54992774;310793
35743501;197512
54993435;2105633
52970001;876519
35743601;199370
54962534;1000001
54962625;2174388
54936878;848151
54905788;348812
54806094;1998451
54806094;349545
50575501;313002
54962633;999967
35744801;861004
55013516;597747
54944160;388519
54844025;314155
54614701;197803
54844030;312076
54614801;204442
50575601;313002
54962810;312941
54906840;730869
54615001;249357
54993437;1091150
54907157;597852
54992849;2594606
54615301;240707
54619601;993458
54993438;1091150
50575701;313002
54963148;198440
54969129;744842
54993439;860231
50576301;313002
54986805;722126
54962836;284989
35749501;199523
52981401;310465
54936904;722126
54962838;1666332
54963132;2719761
35750301;198507
54962856;312938
50576401;313002
54986781;722134
35751401;198044
35751501;198048
50577901;858828
35753001;892793
50586701;477130
54805962;199206
54992880;996752
54907088;200033
54962864;2168534
54818861;311289
54963185;284207
54962867;349420
54993472;810071
54993472;845150
54962877;1364435
35756601;284008
54621101;392634
54962878;485496
55007778;578330
50588101;387003
54992902;2559723
54950290;809992
54945966;314285
54928647;205305
54953765;483438
54994427;252559
54951073;348812
50591001;858921
54907154;597852
50594401;387013
55003904;1490065
54880184;900575
55021563;242276
54907090;668364
54936890;722134
54953645;483440
54906880;730866
54907155;1099691
54962891;577033
54992922;1053664
54624601;308718
55044123;606726
54806142;1592742
54907141;403967
54806143;1592750
52996501;91349
54937675;1147334
54812151;903847
52998601;198603
54993446;1091392
52999801;199058
54907142;597850
54909119;1607784
52999901;200060
54962906;1010900
54967544;200064
50595601;1716264
35762101;860231
54806650;1366550
54806650;1366557
54630701;597195
55007347;308805
54992940;349420
53004501;200060
53004701;199058
54632601;197932
54632801;200329
54991420;205304
54633301;197625
50598501;477130
55005456;197687
54633501;197626
54962911;1010033
35763201;198223
54633801;197627
54634101;197628
54936839;848140
35763301;198222
54942221;977438
54636601;905024
54806642;1114485
54806642;1114488
54993447;1667672
53008301;198371
55022319;617312
53008701;606726
54642901;1236628
54952239;1091839
54644501;392634
54962914;1010033
53008801;606730
54948380;977434
55009512;996097
54942227;977438
